feature,thr,dir,n,frac,exp_r,lift,wr,monthly_R,pos_months,worst_month_R
since_lo96,53.0,-1,1897,0.5594219994102034,0.09655697563791313,-0.04604305931839131,0.32630469161834474,2.7752815573503207,0.4696969696969697,-22.95680230020989
to_hi96,5.363262911724609,1,1403,0.41374225892067235,0.09641353407474948,-0.04618650088155496,0.3285816108339273,2.0495180046495984,0.2727272727272727,-21.273149389674682
since_lo96,71.0,-1,2285,0.6738425243291064,0.09624980206370495,-0.046350232892599486,0.32866520787746173,3.332284813872209,0.4393939393939394,-27.133046959478804
persist96,0.1470913205815352,-1,1592,0.4694780300796225,0.09606647805634812,-0.04653355689995632,0.32914572864321606,2.317239894934942,0.5757575757575758,-31.53735288034672
since_lo96,66.0,-1,2182,0.6434680035387791,0.0960571955708963,-0.04654283938540814,0.32859761686526123,3.1757091020559955,0.4393939393939394,-27.133046959478804
disp96,-3.4002461435210014,-1,1108,0.32674727219109406,0.09575991584628467,-0.04684011911001977,0.3303249097472924,1.6578435430888028,0.25,-18.978985566099446
disp96,-2.5410168282462577,-1,1234,0.36390445296372753,0.09558233468550544,-0.047017700270799004,0.3273905996758509,1.8429468906549018,0.3125,-21.044952009695855
atr_rank,0.7979166666666667,1,1431,0.4219994102034798,0.0955556989308564,-0.04704433602544804,0.31236897274633124,2.170479447143739,0.3968253968253968,-23.30869546404112
extreme_late,0.9372384937238494,1,694,0.2046593925095842,0.09542876683130944,-0.047171268124995,0.3400576368876081,1.0034479421352844,0.5151515151515151,-9.717113015664825
tbi_z8,0.287919539479545,1,1372,0.40460041285756415,0.0954281019867047,-0.047171932969599734,0.34110787172011664,1.9837478170569516,0.4393939393939394,-22.030103554501878
disp24,0.7960747457097256,-1,1762,0.5196107342966676,0.09540006249988345,-0.04719997245642099,0.32349602724177073,2.5468925776484035,0.4393939393939394,-28.688024953887556
to_hi96,4.293674703955854,1,1604,0.4730168092008257,0.09515867528478349,-0.04744135967152095,0.32231920199501246,2.312644169042313,0.36363636363636365,-25.434150156983428
since_hi24,17.0,1,1181,0.34827484517841345,0.09481491330874792,-0.04778512164755652,0.3259949195596952,1.6966123123883528,0.4393939393939394,-20.3968778313688
dn_wick,0.16326602399754334,-1,1420,0.41875552934237686,0.09477621571427987,-0.04782381924202457,0.34507042253521125,2.039124641125416,0.5,-17.968217500835163
tbi_z24,0.39940548257791536,1,1227,0.36184016514302564,0.09476598456729675,-0.04783405038900769,0.3414832925835371,1.7617858040011074,0.45454545454545453,-21.61874195483296
dn_wick,0.24404541808506391,-1,1913,0.5641403715718077,0.09474735538539394,-0.047852679570910495,0.3423941453214846,2.7462377401857365,0.5303030303030303,-24.752537552502826
tbi_z96,0.25328992535958866,1,1418,0.41816573282217634,0.09437792303147852,-0.04822211192482592,0.3427362482369535,2.027695376646009,0.4090909090909091,-22.024733025207823
to_hi96,3.290937428570585,1,1767,0.521085225597169,0.09425412303151352,-0.048345911924790916,0.31975099037917376,2.5234399302527937,0.36363636363636365,-27.537271260677418
atr_rank,0.5583333333333333,1,2141,0.6313771748746683,0.0939361840274027,-0.04866385092890174,0.32368052312003737,3.192339206391574,0.38095238095238093,-31.178743108157757
absorb,-0.013427742282029195,1,1912,0.5638454733117074,0.0938905116955706,-0.04870952326073384,0.3399581589958159,2.71997967215047,0.48484848484848486,-30.223058314647147
ats_rank480,0.7208333333333333,-1,1400,0.41285756414037156,0.09380452322258336,-0.048795511733721084,0.32142857142857145,2.0519739454940114,0.453125,-27.73263253668216
vol_of_vol,-0.3893312711999162,1,2172,0.6405190209377765,0.09287255481234627,-0.04972748014395817,0.3218232044198895,3.20189188972089,0.42857142857142855,-23.63288861251823
persist6,0.475442682813291,-1,1071,0.31583603656738424,0.092589006388803,-0.050011028567501434,0.3277310924369748,1.5024670582183033,0.5303030303030303,-16.916695753805318
disp24,1.1959383480242862,-1,1845,0.5440872898849897,0.0920474951599747,-0.050552539796329746,0.32086720867208673,2.5731458874265654,0.4393939393939394,-26.480322812639795
atr_rank,0.8541666666666666,1,1193,0.35181362429961666,0.0916342546226995,-0.05096578033360494,0.30595138306789604,1.7352327899187379,0.38095238095238093,-21.119269503589887
disp96,-1.6846878109858903,-1,1386,0.4087289884989679,0.09127574469315881,-0.051324290263145625,0.3225108225108225,1.946279725303356,0.2923076923076923,-25.53896098192679
since_hi24,22.0,1,709,0.20908286641108817,0.09127277435352656,-0.05132726060277788,0.3229901269393512,0.9804908638886418,0.2878787878787879,-13.461401461359195
close_loc,0.33478907867494745,-1,1031,0.3040401061633736,0.09117974126059976,-0.05142029369570468,0.32104752667313285,1.4243380793890659,0.3939393939393939,-14.56582159618589
vol_of_vol,0.5072977449897554,1,1085,0.31996461220878797,0.09105120259577637,-0.05154883236052807,0.2995391705069124,1.5681040447050374,0.3968253968253968,-23.62698185482371
tbi_z24,0.007411767277753444,1,1778,0.5243291064582719,0.09102236069617149,-0.05157767426013295,0.3380202474690664,2.452087232087771,0.42424242424242425,-27.150937901442024
extreme_late,0.4686192468619247,-1,757,0.2232379828959009,0.09096804166068814,-0.051631993295616296,0.32100396301188905,1.043375871774863,0.5,-11.440718481141587
tbi_ma8,-0.009680633742236879,1,1989,0.5865526393394279,0.0908638866528164,-0.051736148303488036,0.33634992458521873,2.7383071295826036,0.48484848484848486,-32.25630592618286
to_hi96,9.19482173006494,1,523,0.1542317900324388,0.09067497038695524,-0.0519250645693492,0.35181644359464626,0.7409845236308998,0.203125,-15.253958505177906
body_frac,0.6685573578268519,1,596,0.1757593630197582,0.09028952209886242,-0.052310512857442024,0.3573825503355705,0.8153417450139695,0.36363636363636365,-13.948604658188891
flow_eff,0.47992579290450516,1,2137,0.6301975818342672,0.08945062844019193,-0.05314940651611251,0.32896583996256434,2.8963029238892446,0.45454545454545453,-26.45396717378462
atr_rank,0.9083333333333333,1,955,0.28162783839575345,0.08937870769716977,-0.05322132725913467,0.3036649214659686,1.3548677119174148,0.30158730158730157,-24.105352328641665
tbi,0.003768233018655036,1,1034,0.3049248009436744,0.08928287667016153,-0.053317158286142904,0.34622823984526113,1.398765067832531,0.45454545454545453,-19.570575431764667
absorb,-0.0056911828448312,1,1503,0.44323208493069893,0.08895518458832986,-0.053644850367974575,0.3426480372588157,2.025752158125149,0.42424242424242425,-25.095134443294913
tbi_z96,0.013286454640581109,1,1805,0.532291359480979,0.08885607897930702,-0.05374395597699742,0.339612188365651,2.4300791296613506,0.4393939393939394,-29.187945542574795
since_hi96,12.0,1,2095,0.6178118549100561,0.08883537975804959,-0.05376465519825485,0.324582338902148,2.8198503120168774,0.45454545454545453,-25.61564526015409
body_frac,-0.4712643678160915,-1,908,0.267767620171041,0.08850910439597123,-0.054090930560333206,0.3303964757709251,1.2176707089627559,0.36363636363636365,-14.661585369013661
since_hi96,44.0,1,1497,0.4414626953700973,0.0884998562440879,-0.054100178712216535,0.3299933199732799,2.0073376484454486,0.3939393939393939,-24.572190928479724
wick_skew,0.13596956424239384,1,973,0.28693600707755823,0.0882639349691117,-0.05433609998719274,0.33504624871531347,1.3012243746203889,0.42424242424242425,-14.745388719785216
dn_wick,0.2162374505894289,-1,1726,0.5089943969330581,0.08814937382655959,-0.05445066112974485,0.34125144843568944,2.3052396852218457,0.48484848484848486,-23.69740088854755
since_hi96,37.0,1,1627,0.4797994691831318,0.08811108172798869,-0.05448895322831575,0.33005531653349723,2.1720716662339035,0.42424242424242425,-24.572190928479724
dq_z96,0.013094795769238256,1,1807,0.5328811560011796,0.08787371915108917,-0.05472631580521527,0.33923630326508025,2.40587591675785,0.42424242424242425,-29.187945542574795
ats_z96,0.7446180841102951,-1,1425,0.42023002064287823,0.08770964051359031,-0.054890394442714124,0.3136842105263158,1.8937308747252453,0.45454545454545453,-18.77943532086822
absorb_z,0.034842608210733865,1,2011,0.5930404010616337,0.08764419529346713,-0.054955839662837305,0.3341621084037792,2.6704920717448846,0.5303030303030303,-30.477117451237046
tbi_ma8,-0.006975433369952805,1,1714,0.5054556178118549,0.0874627185088416,-0.055137316447462836,0.33663943990665113,2.2713802958205234,0.42424242424242425,-29.17489423303701
to_hi96,7.68053127900449,1,908,0.267767620171041,0.08744676439131492,-0.05515327056498952,0.34140969162995594,1.2030554858683935,0.24242424242424243,-20.421792552913534
body_frac,-0.3938271278554636,-1,1080,0.31849012090828666,0.08731108690430721,-0.05528894805199723,0.3277777777777778,1.4287268766159362,0.3787878787878788,-17.756543803514187
since_hi480,146.0,-1,1177,0.3470952521380124,0.08706729931884982,-0.05553273563745462,0.3322005097706032,1.6012220515357225,0.3125,-40.6918915974975
absorb,-0.020775723571972354,1,2321,0.684458861692716,0.08690782081794651,-0.055692214138357926,0.33606204222317965,3.056258365431119,0.48484848484848486,-34.336958112640374
up_wick,0.049083100441177994,-1,573,0.16897670303745208,0.08671239745312445,-0.05588763750317999,0.34205933682373474,0.7528212687975806,0.42424242424242425,-10.535534757629577
ats_rank480,0.37916666666666665,-1,632,0.18637570038336773,0.0866974549105526,-0.05590258004575184,0.3037974683544304,0.8697268492614164,0.30158730158730157,-19.803027147343716
persist24,0.3899407640377659,-1,1913,0.5641403715718077,0.08659374007000598,-0.05600629488629846,0.3303711447987454,2.509906435665477,0.5151515151515151,-27.423504286871754
disp24,-4.535511892231573,-1,547,0.16130934827484517,0.08651824425721615,-0.056081790699088294,0.31992687385740404,0.7280843016722651,0.3076923076923077,-15.275030511543266
ats_rank480,0.9291666666666667,-1,2333,0.6879976408139192,0.08632197334906248,-0.056278061607241955,0.32533219031290184,3.146705684740043,0.453125,-30.03528828100549
extreme_late,0.6861924686192469,-1,1426,0.4205249189029785,0.08613951093800984,-0.0564605240182946,0.32538569424964936,1.8611354939030615,0.4696969696969697,-22.599433022727414
dq,-0.020148928832343732,1,1907,0.5623709820112062,0.08577923629439115,-0.056820798661913294,0.33455689564761404,2.478500054748544,0.4393939393939394,-31.247344150171788
to_hi480,19.153465744919025,1,738,0.21763491595399587,0.08564560424400644,-0.056954430712298,0.34417344173441733,1.03617140872257,0.29508196721311475,-30.20143881378404
tbi_ma8,-0.00561812625921781,1,1550,0.4570923031554114,0.08536840442470961,-0.05723163053159483,0.33741935483870966,2.004864043307574,0.4393939393939394,-26.730413357122398
since_hi24,19.0,1,1024,0.3019758183426718,0.08476951772584589,-0.05783051723045855,0.3203125,1.3152119113828213,0.3939393939393939,-18.900354348039702
dq,0.007681476196084907,1,1034,0.3049248009436744,0.0837610457004053,-0.05883898925589914,0.344294003868472,1.3122563826396827,0.4393939393939394,-19.570575431764667
since_hi96,8.0,1,2195,0.6473016809200826,0.08373356224919463,-0.058866472707109804,0.32164009111617314,2.784775289954277,0.42424242424242425,-25.61564526015409
tbi,-0.010154683391366465,1,1901,0.5606015924506046,0.08348283148116314,-0.059117203475141294,0.3350867964229353,2.4045585249347132,0.4393939393939394,-31.247344150171788
tbi_z24,0.2649673983974616,1,1401,0.4131524624004718,0.0833268544896879,-0.059273180466616546,0.3390435403283369,1.768801865758375,0.4696969696969697,-22.035061112685614
since_hi480,114.0,-1,1033,0.30462990268357415,0.0832743614299507,-0.059325673526353734,0.3291384317521781,1.3441002399552984,0.265625,-36.61716268640773
hi_pos,0.28451882845188287,-1,1437,0.4237687997640814,0.08311776501201419,-0.05948226994429025,0.3180236604036186,1.8097004291252186,0.42424242424242425,-22.46094139944336
dn_wick,0.11111111111111922,-1,1064,0.3137717487466824,0.08304995165626947,-0.05955008330003497,0.34022556390977443,1.3388658873071324,0.45454545454545453,-16.674935068063647
persist96,0.1631430912521455,-1,1769,0.5216750221173695,0.08296710400332215,-0.05963293095298229,0.3261729790842284,2.223769802755711,0.5151515151515151,-35.6567680638474
ats_rank480,0.6083333333333333,-1,1121,0.33058094957239753,0.0829360633321,-0.059663971624204434,0.3113291703835861,1.4757353491314935,0.3492063492063492,-21.58202243342255
ats_rank480,0.6666666666666666,-1,1256,0.37039221468593336,0.08237648043129088,-0.06022355452501356,0.31528662420382164,1.6166384284640831,0.375,-25.679652941966612
body_frac,-0.5490252496907702,-1,737,0.2173400176938956,0.08235665443145822,-0.06024338052484622,0.32700135685210313,0.9196493078179501,0.3484848484848485,-11.429783949243145
extreme_late,0.5815899581589958,-1,1058,0.3120023591860808,0.08185965644263558,-0.060740378513668855,0.3223062381852552,1.3122350987319462,0.5151515151515151,-15.418422222373588
range_rank,0.9520833333333333,1,1376,0.4057800058979652,0.08151030689821659,-0.06108972805808785,0.3190406976744186,1.7802886078086675,0.3968253968253968,-14.9632531994794
persist96,0.20447868229993427,-1,2190,0.6458271896195813,0.08130526100004495,-0.061294773956259485,0.32831050228310504,2.6978563877287645,0.5,-38.75049466928266
flow_eff,1.9853918275680307,1,877,0.25862577410793275,0.08115564806268993,-0.061444386893614505,0.31584948688711517,1.078386414408774,0.4393939393939394,-11.404271354085832
vol_of_vol,-0.3148288538875244,1,2036,0.6004128575641404,0.0810457897057656,-0.06155424525053883,0.31581532416502944,2.6191940927133137,0.3968253968253968,-22.66796145856896
tbi_z96,0.13364065910184175,1,1607,0.4739015039811265,0.08085102479434404,-0.061749010161960396,0.33789670192906035,1.9685999521895587,0.4090909090909091,-24.070634374129675
to_hi24,5.484548328569173,1,555,0.1636685343556473,0.08047253745224078,-0.062127497504063656,0.3207207207207207,0.6871116659383638,0.3230769230769231,-24.21780204758101
persist24,0.31598248822547914,-1,1450,0.42760247714538485,0.0804446357730423,-0.06215539918326214,0.3255172413793103,1.767344270771384,0.48484848484848486,-23.318571648859475
tbi_ma8,-0.00431923498781072,1,1390,0.40990858153936893,0.08033904114413969,-0.06226099381216475,0.3345323741007194,1.6919888968235484,0.4090909090909091,-24.59917075639909
ats_rank480,0.55,-1,970,0.28605131229725744,0.07991191818873511,-0.06268811676756933,0.30927835051546393,1.2303898514773501,0.36507936507936506,-16.60035766789266
since_hi96,18.0,1,1967,0.580064877617222,0.07985609596843656,-0.06274393898786788,0.3223182511438739,2.37995364802901,0.42424242424242425,-25.61564526015409
ats_rank480,0.88125,-1,2034,0.5998230610439398,0.0796915542478442,-0.06290848070846024,0.3220255653883973,2.5326972084392985,0.4375,-30.03528828100549
ats_rank480,0.4354166666666667,-1,729,0.21498083161309348,0.07938146897764399,-0.06321856597866045,0.3004115226337449,0.9185569981698802,0.3333333333333333,-16.951808896748712
dq,-0.014711157369682247,1,1724,0.5084046004128575,0.07919855842257763,-0.06340147653372681,0.33584686774941996,2.068762344250361,0.4090909090909091,-29.201147716066124
vol_per_trade_z,1.4238229789514467,1,1134,0.334414626953701,0.07905507953752497,-0.06354495541877947,0.3403880070546737,1.3583100029629291,0.5303030303030303,-15.274406814447609
tbi,-0.007428456108668276,1,1719,0.5069301091123563,0.07893299885203209,-0.06366703610427235,0.3356602675974404,2.0558458337370173,0.42424242424242425,-29.201147716066124
to_hi480,21.947660515013343,1,571,0.16838690651725155,0.07889768876576549,-0.06370234619053895,0.3415061295971979,0.7635691573771536,0.23728813559322035,-28.627471594410338
dq_z96,0.13386080330224834,1,1610,0.4747861987614273,0.07878130488816983,-0.06381873006813461,0.3372670807453416,1.9217863768174763,0.4090909090909091,-24.070634374129675
persist24,0.2850696459698671,-1,1273,0.3754054851076379,0.07856656118418019,-0.06403347377212425,0.32128829536527886,1.5153823089009297,0.48484848484848486,-22.284070915686936
since_hi24,20.0,1,924,0.27248599233264525,0.07775561158482376,-0.06484442337148068,0.3170995670995671,1.0885785621875326,0.3333333333333333,-15.784192520160854
tbi_ma8,-0.002977167232411802,1,1240,0.3656738425243291,0.07765728960038089,-0.06494274535592355,0.33225806451612905,1.4590157440071558,0.42424242424242425,-21.488212582018196
absorb,0.002363662269749889,1,1130,0.3332350339132999,0.07675066786577082,-0.06584936709053361,0.3415929203539823,1.3140644649745608,0.42424242424242425,-21.618361415012306
since_hi96,24.0,1,1854,0.5467413742258921,0.0765087256140918,-0.06609130934221263,0.3225458468176915,2.1491996558867608,0.4090909090909091,-24.572190928479724
